date,demand,is_holiday,is_promo
2016-04-13,273.87,0,0
2016-04-14,292.19,0,0
2016-04-15,348.98,0,0
2016-04-16,351.38,0,0
2016-04-17,266.41,0,0
2016-04-18,252.35,0,0
2016-04-19,284.6,0,0
2016-04-20,312.58,0,0
2016-04-21,325.24,0,0
2016-04-22,377.7,0,0
2016-04-23,359.79,0,0
2016-04-24,345.75,0,0
2016-04-25,232.72,0,0
2016-04-26,285.56,0,0
2016-04-27,241.45,0,0
2016-04-28,290.02,0,0
2016-04-29,422.43,0,0
2016-04-30,358.85,0,0
2016-05-01,300.74,0,0
2016-05-02,304.96,0,0
2016-05-03,264.09,0,0
2016-05-04,254.15,0,0
2016-05-05,362.88,0,0
2016-05-06,361.04,0,0
2016-05-07,367.58,0,0
2016-05-08,322.9,0,0
2016-05-09,281.19,0,0
2016-05-10,336.02,0,0
2016-05-11,296.11,0,0
2016-05-12,197.27,0,0
2016-05-13,404.82,0,0
2016-05-14,375.14,0,0
2016-05-15,352.35,0,0
2016-05-16,326.68,0,0
2016-05-17,297.8,0,0
2016-05-18,320.65,0,0
2016-05-19,287.17,0,0
2016-05-20,279.97,0,0
2016-05-21,387.16,0,0
2016-05-22,400.58,0,0
2016-05-23,283.53,0,0
2016-05-24,266.14,0,0
2016-05-25,338.26,0,0
2016-05-26,296.65,0,0
2016-05-27,326.3,0,0
2016-05-28,367.7,0,0
2016-05-29,355.04,0,0
2016-05-30,248.58,0,0
2016-05-31,272.92,0,0
2016-06-01,313.84,0,0
2016-06-02,330.48,0,0
2016-06-03,388.03,0,0
2016-06-04,459.0,0,0
2016-06-05,419.42,0,0
2016-06-06,343.18,0,0
2016-06-07,295.06,0,0
2016-06-08,286.22,0,0
2016-06-09,320.95,0,0
2016-06-10,361.42,0,0
2016-06-11,417.9,0,0
2016-06-12,382.01,0,0
2016-06-13,299.94,0,0
2016-06-14,329.63,0,0
2016-06-15,352.54,0,0
2016-06-16,358.58,0,0
2016-06-17,352.16,0,0
2016-06-18,361.42,0,0
2016-06-19,337.36,0,0
2016-06-20,287.97,0,0
2016-06-21,307.34,0,0
2016-06-22,335.47,0,0
2016-06-23,282.76,0,0
2016-06-24,338.81,0,0
2016-06-25,508.56,0,1
2016-06-26,321.66,0,0
2016-06-27,335.28,0,0
2016-06-28,300.91,0,0
2016-06-29,296.78,0,0
2016-06-30,338.51,0,0
2016-07-01,373.14,0,0
2016-07-02,357.47,0,0
2016-07-03,355.89,0,0
2016-07-04,457.84,1,0
2016-07-05,280.82,0,0
2016-07-06,267.29,0,0
2016-07-07,267.12,0,0
2016-07-08,342.18,0,0
2016-07-09,343.64,0,0
2016-07-10,357.93,0,0
2016-07-11,377.04,0,0
2016-07-12,254.9,0,0
2016-07-13,307.04,0,0
2016-07-14,409.09,0,0
2016-07-15,379.1,0,0
2016-07-16,381.81,0,0
2016-07-17,370.73,0,0
2016-07-18,332.81,0,0
2016-07-19,374.85,0,0
2016-07-20,290.94,0,0
2016-07-21,317.24,0,0
2016-07-22,303.58,0,0
2016-07-23,393.84,0,0
2016-07-24,314.28,0,0
2016-07-25,303.88,0,0
2016-07-26,279.92,0,0
2016-07-27,357.72,0,0
2016-07-28,313.23,0,0
2016-07-29,370.89,0,0
2016-07-30,326.76,0,0
2016-07-31,386.01,0,0
2016-08-01,288.11,0,0
2016-08-02,298.85,0,0
2016-08-03,399.85,0,0
2016-08-04,364.12,0,0
2016-08-05,354.56,0,0
2016-08-06,546.91,0,0
2016-08-07,337.29,0,0
2016-08-08,368.51,0,0
2016-08-09,263.06,0,0
2016-08-10,307.41,0,0
2016-08-11,291.19,0,0
2016-08-12,367.77,0,0
2016-08-13,413.77,0,0
2016-08-14,364.84,0,0
2016-08-15,372.89,0,0
2016-08-16,300.02,0,0
2016-08-17,333.02,0,0
2016-08-18,360.33,0,0
2016-08-19,295.62,0,0
2016-08-20,371.07,0,0
2016-08-21,376.93,0,0
2016-08-22,342.21,0,0
2016-08-23,365.36,0,0
2016-08-24,311.54,0,0
2016-08-25,324.86,0,0
2016-08-26,316.65,0,0
2016-08-27,418.86,0,0
2016-08-28,362.31,0,0
2016-08-29,317.27,0,0
2016-08-30,312.21,0,0
2016-08-31,335.78,0,0
2016-09-01,308.83,0,0
2016-09-02,332.25,0,0
2016-09-03,414.05,0,0
2016-09-04,250.18,0,0
2016-09-05,295.58,0,0
2016-09-06,259.88,0,0
2016-09-07,350.06,0,0
2016-09-08,313.69,0,0
2016-09-09,414.62,0,1
2016-09-10,393.35,0,0
2016-09-11,433.57,0,1
2016-09-12,303.86,0,0
2016-09-13,304.89,0,0
2016-09-14,300.22,0,0
2016-09-15,310.05,0,0
2016-09-16,305.75,0,0
2016-09-17,342.54,0,0
2016-09-18,365.49,0,0
2016-09-19,320.27,0,0
2016-09-20,254.01,0,0
2016-09-21,341.35,0,0
2016-09-22,355.01,0,0
2016-09-23,381.27,0,0
2016-09-24,398.4,0,0
2016-09-25,376.64,0,0
2016-09-26,392.17,0,0
2016-09-27,294.23,0,0
2016-09-28,273.62,0,0
2016-09-29,252.43,0,0
2016-09-30,405.19,0,0
2016-10-01,454.22,0,0
2016-10-02,321.69,0,0
2016-10-03,278.75,0,0
2016-10-04,283.57,0,0
2016-10-05,344.75,0,0
2016-10-06,265.09,0,0
2016-10-07,259.71,0,0
2016-10-08,466.4,0,0
2016-10-09,368.37,0,0
2016-10-10,320.5,0,0
2016-10-11,290.11,0,0
2016-10-12,312.58,0,0
2016-10-13,265.06,0,0
2016-10-14,291.2,0,0
2016-10-15,385.03,0,0
2016-10-16,269.43,0,0
2016-10-17,289.56,0,0
2016-10-18,279.85,0,0
2016-10-19,282.88,0,0
2016-10-20,285.13,0,0
2016-10-21,286.98,0,0
2016-10-22,291.82,0,0
2016-10-23,347.98,0,0
2016-10-24,285.26,0,0
2016-10-25,250.1,0,0
2016-10-26,290.99,0,0
2016-10-27,282.95,0,0
2016-10-28,312.83,0,0
2016-10-29,268.35,0,0
2016-10-30,357.05,0,0
2016-10-31,250.67,0,0
2016-11-01,282.74,0,0
2016-11-02,251.67,0,0
2016-11-03,279.23,0,0
2016-11-04,348.68,0,0
2016-11-05,378.21,0,0
2016-11-06,376.52,0,0
2016-11-07,288.27,0,0
2016-11-08,291.42,0,0
2016-11-09,229.67,0,0
2016-11-10,277.65,0,0
2016-11-11,293.61,0,0
2016-11-12,390.62,0,0
2016-11-13,303.58,0,0
2016-11-14,295.62,0,0
2016-11-15,276.46,0,0
2016-11-16,305.69,0,0
2016-11-17,283.26,0,0
2016-11-18,328.0,0,0
2016-11-19,281.88,0,0
2016-11-20,258.13,0,0
2016-11-21,202.22,0,0
2016-11-22,291.25,0,0
2016-11-23,300.44,0,0
2016-11-24,321.4,0,0
2016-11-25,274.39,0,0
2016-11-26,314.82,0,0
2016-11-27,422.42,1,0
2016-11-28,320.65,0,0
2016-11-29,300.66,0,0
2016-11-30,291.55,0,0
2016-12-01,286.29,0,0
2016-12-02,332.04,0,0
2016-12-03,318.04,0,0
2016-12-04,294.68,0,0
2016-12-05,264.48,0,0
2016-12-06,236.19,0,0
2016-12-07,260.87,0,0
2016-12-08,245.87,0,0
2016-12-09,327.32,0,0
2016-12-10,346.05,0,0
2016-12-11,354.3,0,0
2016-12-12,220.68,0,0
2016-12-13,314.52,0,0
2016-12-14,215.09,0,0
2016-12-15,231.18,0,0
2016-12-16,272.39,0,0
2016-12-17,375.3,0,0
2016-12-18,317.13,0,0
2016-12-19,251.25,0,0
2016-12-20,227.62,0,0
2016-12-21,222.85,0,0
2016-12-22,300.18,0,0
2016-12-23,310.54,0,0
2016-12-24,506.7,1,0
2016-12-25,416.39,1,0
2016-12-26,194.08,0,0
2016-12-27,213.23,0,0
2016-12-28,273.14,0,0
2016-12-29,254.92,0,0
2016-12-30,268.82,0,0
2016-12-31,378.15,1,0
2017-01-01,448.36,1,0
2017-01-02,268.16,0,0
2017-01-03,259.48,0,0
2017-01-04,245.17,0,0
2017-01-05,269.62,0,0
2017-01-06,298.29,0,1
2017-01-07,305.75,0,0
2017-01-08,222.99,0,0
2017-01-09,208.59,0,0
2017-01-10,248.7,0,0
2017-01-11,320.28,0,0
2017-01-12,211.55,0,0
2017-01-13,243.87,0,0
2017-01-14,334.82,0,0
2017-01-15,340.99,0,0
2017-01-16,261.04,0,0
2017-01-17,263.86,0,0
2017-01-18,241.03,0,0
2017-01-19,248.07,0,0
2017-01-20,281.87,0,0
2017-01-21,293.44,0,0
2017-01-22,317.19,0,0
2017-01-23,202.36,0,0
2017-01-24,271.69,0,0
2017-01-25,255.71,0,0
2017-01-26,252.82,0,0
2017-01-27,239.07,0,0
2017-01-28,287.85,0,0
2017-01-29,336.76,0,0
2017-01-30,252.11,0,0
2017-01-31,253.48,0,0
2017-02-01,232.6,0,0
2017-02-02,268.97,0,0
2017-02-03,242.42,0,0
2017-02-04,316.24,0,0
2017-02-05,306.15,0,0
2017-02-06,266.16,0,0
2017-02-07,226.11,0,0
2017-02-08,242.03,0,0
2017-02-09,275.46,0,0
2017-02-10,283.08,0,0
2017-02-11,301.42,0,0
2017-02-12,352.7,0,0
2017-02-13,222.06,0,0
2017-02-14,369.18,1,0
2017-02-15,227.22,0,0
2017-02-16,289.56,0,0
2017-02-17,304.95,0,0
2017-02-18,303.22,0,0
2017-02-19,257.45,0,0
2017-02-20,195.37,0,0
2017-02-21,243.42,0,0
2017-02-22,276.52,0,0
2017-02-23,236.28,0,0
2017-02-24,284.15,0,0
2017-02-25,267.83,0,0
2017-02-26,288.54,0,0
2017-02-27,226.97,0,0
2017-02-28,250.72,0,0
2017-03-01,241.27,0,0
2017-03-02,226.04,0,0
2017-03-03,277.84,0,0
2017-03-04,292.07,0,0
2017-03-05,261.21,0,0
2017-03-06,290.87,0,0
2017-03-07,236.06,0,0
2017-03-08,196.5,0,0
2017-03-09,251.15,0,0
2017-03-10,324.09,0,0
2017-03-11,304.92,0,0
2017-03-12,360.41,0,0
2017-03-13,244.85,0,0
2017-03-14,280.21,0,0
2017-03-15,294.96,0,0
2017-03-16,293.82,0,0
2017-03-17,252.77,0,0
2017-03-18,288.1,0,0
2017-03-19,349.24,0,0
2017-03-20,240.25,0,0
2017-03-21,289.47,0,0
2017-03-22,249.99,0,0
2017-03-23,285.82,0,0
2017-03-24,258.28,0,0
2017-03-25,320.15,0,0
2017-03-26,292.3,0,0
2017-03-27,270.54,0,0
2017-03-28,260.84,0,0
2017-03-29,298.84,0,0
2017-03-30,272.35,0,0
2017-03-31,273.46,0,0
2017-04-01,348.72,0,0
2017-04-02,282.78,0,0
2017-04-03,299.4,0,0
2017-04-04,260.92,0,0
2017-04-05,264.19,0,0
2017-04-06,297.94,0,0
2017-04-07,302.6,0,0
2017-04-08,296.55,0,0
2017-04-09,285.14,0,0
2017-04-10,314.72,0,0
2017-04-11,276.16,0,0
2017-04-12,230.34,0,0
2017-04-13,300.44,0,0
2017-04-14,300.06,0,0
2017-04-15,320.96,0,0
2017-04-16,281.58,0,0
2017-04-17,316.08,0,0
2017-04-18,216.15,0,0
2017-04-19,256.34,0,0
2017-04-20,302.77,0,0
2017-04-21,376.64,0,0
2017-04-22,382.87,0,0
2017-04-23,305.45,0,0
2017-04-24,339.13,0,0
2017-04-25,228.72,0,0
2017-04-26,300.52,0,0
2017-04-27,319.78,0,0
2017-04-28,287.17,0,0
2017-04-29,393.69,0,0
2017-04-30,324.42,0,0
2017-05-01,323.07,0,0
2017-05-02,230.7,0,0
2017-05-03,305.32,0,0
2017-05-04,296.94,0,0
2017-05-05,368.73,0,0
2017-05-06,370.5,0,0
2017-05-07,390.34,0,0
2017-05-08,321.68,0,0
2017-05-09,278.49,0,0
2017-05-10,327.46,0,0
2017-05-11,338.19,0,0
2017-05-12,356.05,0,0
2017-05-13,277.33,0,0
2017-05-14,313.8,0,0
2017-05-15,350.68,0,0
2017-05-16,256.51,0,0
2017-05-17,326.27,0,0
2017-05-18,343.41,0,0
2017-05-19,302.67,0,0
2017-05-20,294.61,0,0
2017-05-21,326.46,0,0
2017-05-22,383.28,0,0
2017-05-23,273.03,0,0
2017-05-24,282.09,0,0
2017-05-25,292.5,0,0
2017-05-26,388.21,0,0
2017-05-27,379.88,0,0
2017-05-28,337.06,0,0
2017-05-29,361.14,0,0
2017-05-30,329.5,0,0
2017-05-31,289.78,0,0
2017-06-01,278.78,0,0
2017-06-02,397.02,0,0
2017-06-03,394.63,0,0
2017-06-04,305.6,0,0
2017-06-05,256.04,0,0
2017-06-06,268.09,0,0
2017-06-07,253.89,0,0
2017-06-08,262.38,0,0
2017-06-09,306.61,0,0
2017-06-10,355.72,0,0
2017-06-11,350.79,0,0
2017-06-12,376.52,0,0
2017-06-13,303.14,0,0
2017-06-14,312.24,0,0
2017-06-15,435.16,0,1
2017-06-16,348.09,0,0
2017-06-17,418.9,0,0
2017-06-18,390.93,0,0
2017-06-19,321.75,0,0
2017-06-20,405.89,0,0
2017-06-21,357.4,0,0
2017-06-22,292.53,0,0
2017-06-23,370.26,0,0
2017-06-24,366.97,0,0
2017-06-25,396.27,0,0
2017-06-26,346.46,0,1
2017-06-27,277.39,0,0
2017-06-28,331.47,0,0
2017-06-29,379.54,0,0
2017-06-30,389.8,0,0
2017-07-01,437.3,0,0
2017-07-02,389.08,0,0
2017-07-03,340.79,0,0
2017-07-04,415.18,1,0
2017-07-05,345.24,0,0
2017-07-06,383.39,0,0
2017-07-07,371.2,0,0
2017-07-08,401.54,0,0
2017-07-09,458.62,0,0
2017-07-10,329.89,0,0
2017-07-11,325.54,0,0
2017-07-12,342.41,0,0
2017-07-13,344.04,0,0
2017-07-14,338.45,0,0
2017-07-15,438.98,0,0
2017-07-16,390.95,0,0
2017-07-17,400.45,0,0
2017-07-18,366.19,0,0
2017-07-19,314.98,0,0
2017-07-20,374.31,0,0
2017-07-21,376.24,0,0
2017-07-22,466.61,0,0
2017-07-23,357.05,0,0
2017-07-24,336.23,0,0
2017-07-25,326.87,0,0
2017-07-26,335.18,0,0
2017-07-27,308.12,0,0
2017-07-28,392.17,0,0
2017-07-29,433.05,0,0
2017-07-30,445.86,0,0
2017-07-31,329.6,0,0
2017-08-01,310.9,0,0
2017-08-02,361.09,0,0
2017-08-03,310.55,0,0
2017-08-04,421.59,0,0
2017-08-05,463.24,0,0
2017-08-06,435.62,0,0
2017-08-07,352.33,0,0
2017-08-08,306.56,0,0
2017-08-09,336.57,0,0
2017-08-10,353.02,0,0
2017-08-11,350.36,0,0
2017-08-12,486.25,0,0
2017-08-13,404.68,0,0
2017-08-14,302.56,0,0
2017-08-15,385.8,0,0
2017-08-16,346.7,0,0
2017-08-17,308.43,0,0
2017-08-18,335.74,0,0
2017-08-19,474.75,0,0
2017-08-20,572.94,0,1
2017-08-21,372.93,0,0
2017-08-22,361.46,0,0
2017-08-23,365.65,0,0
2017-08-24,363.09,0,0
2017-08-25,380.17,0,0
2017-08-26,437.6,0,0
2017-08-27,411.9,0,0
2017-08-28,308.2,0,0
2017-08-29,341.29,0,0
2017-08-30,382.02,0,0
2017-08-31,333.43,0,0
2017-09-01,354.48,0,0
2017-09-02,436.01,0,0
2017-09-03,351.11,0,0
2017-09-04,277.47,0,0
2017-09-05,349.29,0,0
2017-09-06,298.0,0,0
2017-09-07,337.39,0,0
2017-09-08,336.49,0,0
2017-09-09,457.04,0,0
2017-09-10,408.64,0,0
2017-09-11,324.66,0,0
2017-09-12,278.48,0,0
2017-09-13,302.83,0,0
2017-09-14,353.41,0,0
2017-09-15,367.51,0,0
2017-09-16,403.52,0,0
2017-09-17,378.72,0,0
2017-09-18,347.82,0,0
2017-09-19,315.96,0,0
2017-09-20,339.91,0,0
2017-09-21,291.65,0,0
2017-09-22,456.27,0,0
2017-09-23,385.22,0,0
2017-09-24,373.37,0,0
2017-09-25,337.54,0,0
2017-09-26,288.3,0,0
2017-09-27,320.83,0,0
2017-09-28,335.2,0,0
2017-09-29,313.12,0,0
2017-09-30,408.83,0,0
2017-10-01,304.73,0,0
2017-10-02,382.27,0,0
2017-10-03,325.91,0,0
2017-10-04,332.08,0,0
2017-10-05,261.49,0,0
2017-10-06,312.06,0,0
2017-10-07,449.48,0,0
2017-10-08,522.67,0,0
2017-10-09,349.6,0,0
2017-10-10,334.8,0,0
2017-10-11,317.21,0,0
2017-10-12,279.32,0,0
2017-10-13,383.51,0,0
2017-10-14,332.96,0,0
2017-10-15,319.61,0,0
2017-10-16,274.01,0,0
2017-10-17,326.22,0,0
2017-10-18,387.73,0,1
2017-10-19,323.17,0,0
2017-10-20,333.0,0,0
2017-10-21,318.04,0,0
2017-10-22,328.91,0,0
2017-10-23,282.34,0,0
2017-10-24,249.6,0,0
2017-10-25,280.74,0,0
2017-10-26,267.84,0,0
2017-10-27,350.93,0,0
2017-10-28,402.89,0,0
2017-10-29,295.27,0,0
2017-10-30,286.93,0,0
2017-10-31,339.73,0,0
2017-11-01,262.81,0,0
2017-11-02,314.75,0,0
2017-11-03,335.5,0,0
2017-11-04,407.26,0,0
2017-11-05,350.85,0,0
2017-11-06,290.95,0,0
2017-11-07,284.75,0,0
2017-11-08,290.15,0,0
2017-11-09,301.34,0,0
2017-11-10,266.61,0,0
2017-11-11,519.83,0,1
2017-11-12,380.64,0,0
2017-11-13,259.11,0,0
2017-11-14,253.88,0,0
2017-11-15,277.15,0,0
2017-11-16,252.89,0,0
2017-11-17,258.0,0,0
2017-11-18,335.18,0,0
2017-11-19,320.3,0,0
2017-11-20,234.29,0,0
2017-11-21,359.19,0,1
2017-11-22,316.11,0,0
2017-11-23,328.96,0,0
2017-11-24,310.06,0,0
2017-11-25,282.6,0,0
2017-11-26,350.12,0,0
2017-11-27,393.31,1,0
2017-11-28,287.92,0,0
2017-11-29,343.88,0,0
2017-11-30,263.49,0,0
2017-12-01,210.94,0,0
2017-12-02,309.26,0,0
2017-12-03,346.79,0,0
2017-12-04,283.78,0,0
2017-12-05,233.38,0,0
2017-12-06,221.88,0,0
2017-12-07,278.02,0,0
2017-12-08,255.93,0,0
2017-12-09,361.84,0,0
2017-12-10,303.34,0,0
2017-12-11,248.43,0,0
2017-12-12,245.07,0,0
2017-12-13,358.9,0,1
2017-12-14,281.48,0,0
2017-12-15,311.89,0,0
2017-12-16,356.63,0,0
2017-12-17,316.55,0,0
2017-12-18,237.34,0,0
2017-12-19,242.55,0,0
2017-12-20,258.54,0,0
2017-12-21,349.25,0,0
2017-12-22,260.07,0,0
2017-12-23,305.45,0,0
2017-12-24,420.95,1,0
2017-12-25,350.39,1,0
2017-12-26,285.59,0,0
2017-12-27,237.78,0,0
2017-12-28,265.48,0,0
2017-12-29,322.1,0,0
2017-12-30,395.32,0,0
2017-12-31,476.77,1,0
2018-01-01,354.7,1,0
2018-01-02,258.22,0,0
2018-01-03,262.27,0,0
2018-01-04,285.49,0,0
2018-01-05,266.45,0,0
2018-01-06,359.16,0,0
2018-01-07,308.32,0,0
2018-01-08,262.53,0,0
2018-01-09,226.06,0,0
2018-01-10,259.4,0,0
2018-01-11,218.87,0,0
2018-01-12,273.76,0,0
2018-01-13,317.57,0,0
2018-01-14,317.11,0,0
2018-01-15,314.76,0,0
2018-01-16,275.01,0,0
2018-01-17,306.09,0,0
2018-01-18,288.99,0,0
2018-01-19,321.19,0,0
2018-01-20,396.39,0,0
2018-01-21,280.47,0,0
2018-01-22,232.43,0,0
2018-01-23,274.73,0,0
2018-01-24,256.93,0,0
2018-01-25,270.27,0,0
2018-01-26,280.92,0,0
2018-01-27,311.6,0,0
2018-01-28,364.8,0,0
2018-01-29,235.89,0,0
2018-01-30,275.28,0,0
2018-01-31,278.27,0,0
2018-02-01,224.76,0,0
2018-02-02,258.76,0,0
2018-02-03,298.61,0,0
2018-02-04,320.81,0,0
2018-02-05,259.8,0,0
2018-02-06,258.2,0,0
2018-02-07,213.65,0,0
2018-02-08,342.01,0,0
2018-02-09,291.99,0,0
2018-02-10,345.25,0,0
2018-02-11,285.1,0,0
2018-02-12,252.47,0,0
2018-02-13,310.08,0,0
2018-02-14,280.23,1,0
2018-02-15,282.89,0,0
2018-02-16,248.95,0,0
2018-02-17,394.36,0,1
2018-02-18,291.38,0,0
2018-02-19,244.48,0,0
2018-02-20,253.08,0,0
2018-02-21,181.61,0,0
2018-02-22,265.96,0,0
2018-02-23,297.8,0,0
2018-02-24,284.25,0,0
2018-02-25,364.95,0,0
2018-02-26,243.68,0,0
2018-02-27,250.22,0,0
2018-02-28,237.56,0,0
2018-03-01,274.33,0,0
2018-03-02,329.78,0,0
2018-03-03,432.9,0,0
2018-03-04,430.86,0,1
2018-03-05,379.36,0,1
2018-03-06,304.37,0,0
2018-03-07,277.73,0,0
2018-03-08,338.08,0,0
2018-03-09,329.46,0,0
2018-03-10,349.93,0,0
2018-03-11,325.96,0,0
2018-03-12,214.37,0,0
2018-03-13,273.52,0,0
2018-03-14,215.83,0,0
2018-03-15,244.24,0,0
2018-03-16,311.58,0,0
2018-03-17,305.06,0,0
2018-03-18,317.52,0,0
2018-03-19,273.44,0,0
2018-03-20,281.23,0,0
2018-03-21,242.08,0,0
2018-03-22,317.45,0,0
2018-03-23,307.61,0,0
2018-03-24,364.5,0,0
2018-03-25,277.77,0,0
2018-03-26,274.45,0,0
2018-03-27,300.52,0,0
2018-03-28,312.68,0,0
2018-03-29,268.64,0,0
2018-03-30,293.91,0,0
2018-03-31,311.1,0,0
2018-04-01,315.84,0,0
2018-04-02,234.45,0,0
2018-04-03,264.46,0,0
2018-04-04,302.29,0,0
2018-04-05,268.85,0,0
2018-04-06,319.8,0,0
2018-04-07,352.12,0,0
2018-04-08,372.96,0,0
2018-04-09,272.18,0,0
2018-04-10,265.27,0,0
2018-04-11,271.13,0,0
2018-04-12,263.94,0,0
2018-04-13,337.77,0,0
2018-04-14,358.73,0,0
2018-04-15,328.22,0,0
2018-04-16,334.68,0,0
2018-04-17,332.26,0,0
2018-04-18,242.04,0,0
2018-04-19,328.22,0,0
2018-04-20,338.89,0,0
2018-04-21,355.68,0,0
2018-04-22,364.21,0,0
2018-04-23,243.92,0,0
2018-04-24,334.58,0,0
2018-04-25,301.76,0,0
2018-04-26,285.25,0,0
2018-04-27,313.88,0,0
2018-04-28,305.32,0,0
2018-04-29,334.61,0,0
2018-04-30,291.81,0,0
2018-05-01,250.0,0,0
2018-05-02,326.79,0,0
2018-05-03,358.67,0,0
2018-05-04,339.21,0,0
2018-05-05,362.12,0,0
2018-05-06,375.47,0,0
2018-05-07,303.55,0,0
2018-05-08,259.76,0,0
2018-05-09,288.38,0,0
2018-05-10,304.22,0,0
2018-05-11,356.98,0,0
2018-05-12,387.41,0,0
2018-05-13,361.19,0,0
2018-05-14,266.91,0,0
2018-05-15,327.01,0,0
2018-05-16,312.6,0,0
2018-05-17,420.53,0,0
2018-05-18,340.94,0,0
2018-05-19,407.18,0,0
2018-05-20,483.48,0,0
2018-05-21,325.68,0,0
2018-05-22,303.65,0,0
2018-05-23,272.86,0,0
2018-05-24,385.41,0,0
2018-05-25,315.07,0,0
2018-05-26,523.41,0,1
2018-05-27,346.77,0,0
2018-05-28,320.21,0,0
2018-05-29,261.45,0,0
2018-05-30,355.92,0,0
2018-05-31,328.31,0,0
2018-06-01,305.32,0,0
2018-06-02,467.33,0,0
2018-06-03,361.13,0,0
2018-06-04,336.36,0,0
2018-06-05,347.31,0,0
2018-06-06,352.17,0,0
2018-06-07,260.97,0,0
2018-06-08,391.13,0,0
2018-06-09,417.68,0,0
2018-06-10,367.52,0,0
2018-06-11,328.28,0,0
2018-06-12,258.17,0,0
2018-06-13,325.4,0,0
2018-06-14,288.63,0,0
2018-06-15,354.88,0,0
2018-06-16,420.88,0,0
2018-06-17,423.11,0,0
2018-06-18,306.06,0,0
2018-06-19,370.07,0,0
2018-06-20,367.58,0,0
2018-06-21,333.05,0,0
2018-06-22,322.68,0,0
2018-06-23,345.16,0,0
2018-06-24,407.66,0,0
2018-06-25,312.92,0,0
2018-06-26,369.28,0,0
2018-06-27,315.47,0,0
2018-06-28,313.57,0,0
2018-06-29,379.3,0,0
2018-06-30,382.76,0,0
2018-07-01,391.22,0,0
2018-07-02,378.92,0,0
2018-07-03,339.17,0,0
2018-07-04,458.99,1,0
2018-07-05,364.0,0,0
2018-07-06,304.39,0,0
2018-07-07,436.49,0,0
2018-07-08,394.3,0,0
2018-07-09,371.36,0,0
2018-07-10,345.6,0,0
2018-07-11,339.92,0,0
2018-07-12,394.14,0,0
2018-07-13,364.74,0,0
2018-07-14,444.5,0,0
2018-07-15,375.76,0,0
2018-07-16,358.72,0,0
2018-07-17,407.1,0,1
2018-07-18,399.46,0,0
2018-07-19,444.02,0,0
2018-07-20,419.11,0,0
2018-07-21,504.57,0,0
2018-07-22,336.55,0,0
2018-07-23,289.45,0,0
2018-07-24,318.15,0,0
2018-07-25,340.63,0,0
2018-07-26,341.55,0,0
2018-07-27,310.69,0,0
2018-07-28,480.68,0,0
2018-07-29,500.5,0,0
2018-07-30,394.96,0,0
2018-07-31,384.31,0,0
2018-08-01,337.67,0,0
2018-08-02,315.52,0,0
2018-08-03,381.05,0,0
2018-08-04,533.11,0,0
2018-08-05,381.87,0,0
2018-08-06,319.0,0,0
2018-08-07,371.93,0,0
2018-08-08,377.69,0,0
2018-08-09,314.18,0,0
2018-08-10,378.47,0,0
2018-08-11,400.95,0,0
2018-08-12,401.13,0,0
2018-08-13,384.11,0,0
2018-08-14,301.36,0,0
2018-08-15,375.5,0,0
2018-08-16,355.73,0,0
2018-08-17,476.9,0,0
2018-08-18,447.03,0,0
2018-08-19,396.52,0,0
2018-08-20,357.32,0,0
2018-08-21,323.49,0,0
2018-08-22,273.46,0,0
2018-08-23,339.5,0,0
2018-08-24,367.1,0,0
2018-08-25,351.9,0,0
2018-08-26,391.24,0,0
2018-08-27,265.21,0,0
2018-08-28,312.25,0,0
2018-08-29,354.99,0,0
2018-08-30,344.1,0,0
2018-08-31,360.62,0,0
2018-09-01,418.55,0,0
2018-09-02,361.2,0,0
2018-09-03,334.88,0,0
2018-09-04,334.95,0,0
2018-09-05,300.18,0,0
2018-09-06,351.91,0,0
2018-09-07,377.24,0,0
2018-09-08,410.6,0,0
2018-09-09,484.42,0,0
2018-09-10,339.23,0,0
2018-09-11,319.72,0,0
2018-09-12,324.83,0,0
2018-09-13,316.52,0,0
2018-09-14,394.95,0,0
2018-09-15,378.41,0,0
2018-09-16,347.95,0,0
2018-09-17,310.7,0,0
2018-09-18,295.47,0,0
2018-09-19,260.67,0,0
2018-09-20,323.02,0,0
2018-09-21,397.63,0,0
2018-09-22,420.69,0,0
2018-09-23,453.49,0,0
2018-09-24,348.51,0,0
2018-09-25,329.74,0,0
2018-09-26,399.19,0,0
2018-09-27,337.87,0,0
2018-09-28,362.57,0,0
2018-09-29,413.46,0,0
2018-09-30,434.58,0,0
2018-10-01,330.07,0,0
2018-10-02,291.75,0,0
2018-10-03,344.57,0,0
2018-10-04,291.96,0,0
2018-10-05,376.75,0,0
2018-10-06,422.52,0,0
2018-10-07,364.69,0,0
2018-10-08,347.64,0,0
2018-10-09,265.92,0,0
2018-10-10,317.7,0,0
2018-10-11,317.02,0,0
2018-10-12,458.62,0,0
2018-10-13,402.54,0,0
2018-10-14,433.08,0,1
2018-10-15,264.93,0,0
2018-10-16,354.55,0,0
2018-10-17,298.08,0,0
2018-10-18,294.1,0,0
2018-10-19,364.28,0,0
2018-10-20,413.88,0,0
2018-10-21,383.89,0,0
2018-10-22,318.77,0,0
2018-10-23,308.24,0,0
2018-10-24,308.96,0,0
2018-10-25,336.98,0,0
2018-10-26,357.06,0,0
2018-10-27,424.06,0,0
2018-10-28,347.62,0,0
2018-10-29,285.3,0,0
2018-10-30,289.12,0,0
2018-10-31,323.0,0,0
